Identificador,TipoProducto,FechaFabricacion,Voltaje,Corriente,Desempeno,ConsumoEnergetico,ValorMercado
4567,Laptop,2021-07-08,3.522,1.8477,32.8465,5.8803,37.9168
1783,Smartphone,2021-04-14,3.5221,4.6039,43.8137,17.178,67.9502
3610,Smartphone,2020-12-25,8.0435,2.2024,49.9215,16.3018,73.348
705,Tablet,2022-12-28,6.1188,1.0557,35.905,7.8358,45.0527
3807,Laptop,2021-05-01,5.3779,4.5226,54.3913,25.0086,89.7956
2640,Accesorio,2021-10-30,11.9957,4.7276,62.5148,57.5629,169.9107
3278,Tablet,2021-11-25,13.8486,4.1098,69.3759,58.8553,178.1426
3895,Accesorio,2020-03-04,11.031,1.3473,46.8329,14.7,61.1813
6296,Laptop,2021-10-27,14.1383,3.9088,66.0367,54.3552,169.3306
2000,Accesorio,2020-05-14,8.8122,3.7706,55.6225,33.2889,115.4073
6552,Laptop,2021-02-03,12.4871,3.1731,57.3258,39.9083,131.3196
4678,Accesorio,2021-01-14,14.1631,4.1552,67.0079,56.5865,175.9571
3079,Accesorio,2022-02-27,12.3848,2.5555,54.5969,30.5968,106.6678
5248,Tablet,2021-06-26,8.9647,2.6293,50.8231,25.604,93.1742
532,Laptop,2021-01-01,13.3173,2.7088,51.9277,35.5722,122.1339
2841,Smartphone,2021-06-13,10.2532,2.4529,48.8677,23.6821,90.4344
7262,Tablet,2021-08-08,8.5735,1.3614,152.084,12.4212,115.4368
3046,Tablet,2021-04-13,14.627,1.1712,55.9623,16.7081,79.9687
433,Accesorio,2021-06-29,9.4199,2.7864,49.3538,27.1669,93.9177
5039,Accesorio,2021-01-06,9.0656,4.4225,61.6554,40.5503,135.8001
4770,Tablet,2022-01-17,8.2964,2.1202,49.8517,17.6238,75.9981
7131,Tablet,2022-12-01,4.5257,2.0383,42.2286,7.5567,42.613
3590,Laptop,2021-08-19,13.5605,1.0088,54.2217,11.4533,68.8757
4852,Smartphone,2020-03-24,,,47.5744,21.3673,87.1875
6803,Accesorio,2020-10-13,11.5245,4.1361,66.5849,46.5437,147.9159
5919,Smartphone,2022-01-07,11.7029,4.5658,62.4024,51.7073,155.2202
2708,Accesorio,2020-01-19,,,45.0766,12.1205,67.5289
488,Accesorio,2021-06-11,12.4743,0.6202,52.0633,7.212,53.5008
5380,Tablet,2022-04-10,8.7584,3.2441,47.0796,29.3106,102.7291
1357,Laptop,2022-12-20,13.2178,2.5382,59.7379,32.6773,119.9359
4327,Accesorio,2020-07-23,5.2744,3.1865,45.7754,16.1991,67.8124
7261,Accesorio,2021-04-18,4.7821,0.9053,31.4618,2.6593,31.2597
7940,Tablet,2020-11-20,10.4665,4.9805,66.282,52.1943,158.7581
2524,Smartphone,2020-03-15,12.1982,3.2874,59.7952,40.3881,122.0765
3984,Tablet,2021-02-11,3.3074,3.0658,39.1196,10.7181,51.9106
7386,Tablet,2021-02-08,10.0821,4.4443,65.0778,44.4439,146.1852
7925,Laptop,2021-09-14,12.4672,1.8448,57.3228,23.0624,90.6924
6137,Tablet,2020-12-10,6.7502,0.8778,37.3191,8.1426,46.9291
746,Smartphone,2022-11-23,4.9249,4.9076,53.4969,24.067,92.7851
4452,Smartphone,2020-08-03,7.1561,2.8291,44.8929,20.0598,78.5156
1959,Smartphone,2022-06-21,9.0268,4.2527,62.4542,37.9894,129.5707
3466,Laptop,2021-06-26,10.7106,1.5268,52.9151,14.5432,65.4759
4822,Smartphone,2020-02-11,,,44.7039,20.0711,80.6138
8057,Tablet,2020-05-14,11.1268,0.5857,42.7785,6.2261,42.3249
2147,Tablet,2021-03-24,3.578,1.2733,33.5489,4.724,34.8283
3311,Accesorio,2020-02-03,5.8393,2.2041,42.6602,12.7838,59.9942
1432,Accesorio,2022-11-23,9.3517,1.9087,45.8436,18.6714,73.5084
6878,Tablet,2021-05-28,11.6648,4.103,61.6731,49.5555,152.5784
894,Tablet,2020-12-02,8.4572,1.3585,47.7528,9.1419,57.485
8780,Laptop,2022-10-22,5.067,3.0418,44.1632,15.8389,67.6247
8090,Laptop,2022-08-19,8.8701,3.2361,53.9196,26.5996,99.342
3006,Smartphone,2022-01-02,6.4234,1.2522,36.0935,7.7567,45.4578
1729,Laptop,2021-11-18,10.7314,4.592,63.1286,50.0213,149.7767
740,Smartphone,2020-05-19,13.4563,3.5546,58.2494,49.5959,157.2957
2392,Laptop,2022-09-14,9.2125,3.1288,52.1066,26.4598,100.6563
8235,Laptop,2021-05-23,12.5502,3.9139,65.3659,52.0329,162.1212
4171,Laptop,2020-09-26,11.1878,1.8869,51.514,20.6392,79.3121
7606,Tablet,2022-07-19,5.336,4.0012,53.0414,21.3655,84.4989
8653,Accesorio,2020-10-09,4.9033,4.672,55.7304,24.7555,93.5884
3691,Laptop,2022-08-07,9.3907,4.9674,64.2655,46.6701,150.4919
3800,Laptop,2020-04-01,5.3763,3.3932,47.9398,16.8942,70.0648
1169,Tablet,2021-05-12,13.2311,2.9744,66.918,37.98,131.077
5211,Accesorio,2021-12-11,10.932,2.4589,57.6745,26.4203,97.1421
3082,Laptop,2020-04-26,14.3183,3.0609,61.9305,41.4879,140.2426
7039,Tablet,2021-05-11,11.404,3.1553,58.366,33.9711,113.7168
7162,Smartphone,2021-02-17,10.9989,3.9396,59.5127,44.1158,139.378
2772,Smartphone,2022-08-22,9.3873,3.0632,50.7277,28.4469,103.3209
1823,Smartphone,2020-08-26,13.1808,1.5974,54.8823,19.296,83.4301
8948,Accesorio,2022-02-07,4.7543,1.6661,38.1497,7.7426,49.8087
4494,Smartphone,2020-11-09,11.8775,2.2366,51.1776,26.291,99.7722
8503,Tablet,2021-09-13,7.973,0.8188,40.1983,6.4543,50.6996
5453,Tablet,2020-10-22,11.7624,3.2853,58.9666,39.3363,123.7333
5808,Accesorio,2022-11-21,6.6909,2.6979,45.4716,17.8228,74.8806
1614,Tablet,2022-01-21,3.1598,3.6002,47.1262,10.8299,58.3283
252,Tablet,2020-05-22,4.3683,0.5798,32.0235,2.7001,31.1177
7647,Accesorio,2020-07-10,8.3541,4.7148,63.3103,38.7345,132.3859
5901,Laptop,2022-04-05,10.974,3.504,59.8886,37.0852,122.9476
3978,Laptop,2020-09-14,11.7814,3.1125,58.4266,39.2089,125.5948
4227,Tablet,2020-03-28,,,48.6317,19.223,80.5373
7026,Smartphone,2022-02-19,14.0285,1.5731,56.4098,21.6649,90.6877
1587,Smartphone,2020-08-14,5.4403,1.7311,45.9884,9.1441,51.3114
8530,Laptop,2021-03-05,6.1332,1.9916,45.0922,13.2377,63.2776
92,Smartphone,2021-07-29,13.3759,4.1994,62.1583,56.1096,175.6801
4422,Tablet,2022-04-10,,,42.3015,6.6363,53.5086
372,Laptop,2022-12-21,3.3282,4.9206,52.9853,16.5946,76.7637
3155,Accesorio,2021-01-04,4.1476,0.8278,31.1552,2.4075,29.5833
5633,Accesorio,2020-07-07,8.6515,3.6698,51.05,30.3629,106.0431
3371,Laptop,2021-02-13,6.72,3.3284,51.1143,22.5944,85.6592
1539,Accesorio,2021-04-12,11.6128,3.4593,64.8753,39.1505,130.7129
1983,Tablet,2022-04-21,14.8175,3.5904,64.7637,52.3998,168.6538
3264,Tablet,2022-11-17,13.7658,0.6496,57.7307,9.551,64.7707
3943,Accesorio,2022-07-21,9.107,2.2768,51.1898,21.6476,87.848
3317,Smartphone,2021-02-08,8.7734,4.7027,63.1271,41.471,138.4554
1792,Tablet,2021-11-27,5.3255,3.5815,48.613,19.0447,78.5882
8199,Tablet,2020-01-30,13.8499,3.1791,64.7743,42.907,143.3911
2631,Laptop,2022-10-15,8.2592,0.931,41.0489,7.4753,49.6342
5455,Tablet,2021-08-22,11.8926,2.8346,54.32,33.9101,112.3356
6880,Tablet,2020-01-12,13.527,0.8372,45.2013,10.7295,58.2541
2144,Laptop,2021-09-25,13.1151,4.6809,64.3476,60.94,184.6981
4818,Smartphone,2021-05-04,14.1901,2.9712,59.9275,43.8061,144.4172
2692,Smartphone,2022-09-04,13.6686,1.9498,58.4642,27.6836,104.1216
1354,Accesorio,2022-11-10,6.4422,4.8565,58.4587,30.4556,108.5567
535,Smartphone,2021-09-28,5.8236,3.2166,46.4426,18.0615,73.2989
3727,Smartphone,2021-04-05,8.5892,0.7214,38.2795,7.4497,47.5724
7887,Laptop,2022-07-11,5.9693,3.0844,49.8606,18.9903,78.4516
8151,Tablet,2022-08-25,9.7324,0.6523,41.4861,6.7321,43.6328
4438,Accesorio,2022-01-31,11.0633,2.8477,152.084,33.1169,156.3462
6154,Accesorio,2020-01-28,9.2313,3.218,49.6437,30.0877,106.8721
4003,Accesorio,2021-08-22,13.8811,4.263,70.8302,59.9394,188.1153
8171,Smartphone,2021-09-11,,,38.7097,13.9313,65.9321
2584,Smartphone,2022-05-08,8.5499,2.9568,50.6185,24.9225,94.0364
3611,Tablet,2020-04-20,6.0202,4.0855,52.0283,23.0341,83.0392
3459,Tablet,2022-04-09,3.6059,1.9342,36.4595,7.5796,43.3528
3534,Smartphone,2020-03-22,12.4119,3.3246,62.4034,42.5248,138.8176
5971,Laptop,2021-03-24,10.0349,1.475,45.0673,13.6576,62.4441
1613,Accesorio,2020-10-03,12.182,3.7969,61.4239,48.1772,149.0411
6099,Smartphone,2020-05-04,5.1431,4.7179,57.1487,23.6569,90.7399
1392,Tablet,2022-07-27,12.0082,3.322,63.5361,39.2805,133.0686
570,Laptop,2020-07-13,12.9296,2.1594,55.3227,29.2822,107.2665
602,Accesorio,2020-02-25,6.8084,2.6139,43.0245,17.6523,73.5661
3755,Laptop,2020-09-20,13.4542,0.8193,48.6727,11.7791,62.812
1576,Smartphone,2020-05-21,9.5031,1.536,47.7868,15.1482,63.8673
6394,Laptop,2022-03-18,9.4304,4.3499,59.7019,42.3393,140.4517
8227,Tablet,2020-10-27,3.4617,2.6664,33.1515,10.2191,48.2875
1484,Tablet,2022-10-28,8.5955,3.6332,56.9314,31.4402,111.2559
6710,Laptop,2022-10-15,10.7516,4.8292,64.1176,50.9572,155.5229
4997,Laptop,2022-06-30,3.0535,1.7717,31.1777,6.9301,40.0991
3084,Tablet,2021-10-12,6.2983,1.9953,43.9797,12.4201,62.0902
344,Tablet,2022-09-03,4.5954,4.6976,50.375,18.7789,75.6996
380,Tablet,2022-11-05,5.9726,3.5813,50.7238,21.5215,86.6276
7224,Tablet,2021-06-01,6.6508,3.6208,48.3622,23.7535,90.0062
2362,Accesorio,2021-12-03,6.5195,0.6415,42.8297,5.0044,43.2506
317,Tablet,2022-10-20,13.3685,3.3807,62.3851,46.4456,148.2144
5228,Smartphone,2021-11-18,5.4107,3.6964,48.8234,20.6754,80.721
1290,Smartphone,2020-04-23,10.7115,0.944,47.8125,9.1262,52.1981
2323,Laptop,2020-12-28,5.4761,2.5992,45.4588,15.1754,67.4973
6986,Tablet,2020-03-04,3.2676,4.9888,53.0478,16.2234,73.401
263,Tablet,2021-05-22,,,47.9682,11.8615,68.6571
2687,Smartphone,2022-03-10,8.8323,2.8226,52.4752,24.4702,95.4391
3103,Accesorio,2020-07-04,,,59.2714,41.3499,131.2222
179,Smartphone,2021-03-08,3.517,0.7004,32.8023,3.9639,33.1628
7442,Tablet,2020-11-24,11.6862,3.6248,60.6423,42.2355,136.4264
1553,Laptop,2021-01-11,5.7113,2.6635,45.9882,17.0771,73.6886
6091,Accesorio,2022-01-31,4.29,3.3655,43.9077,14.7477,63.0156
863,Accesorio,2022-07-01,5.2873,0.7151,31.8703,2.3519,27.3933
2180,Laptop,2021-08-31,10.4881,2.2119,48.4461,21.9961,81.4382
1036,Accesorio,2021-04-14,4.9063,1.687,41.109,9.3388,50.2848
6011,Accesorio,2022-05-20,11.2206,0.5612,43.6928,6.0135,43.7774
8745,Smartphone,2020-03-15,7.1629,1.9247,42.6419,14.4221,67.5475
7808,Tablet,2022-09-26,12.8629,1.7826,51.5785,22.5882,88.1283
219,Smartphone,2022-07-01,6.7332,2.3305,38.242,16.6694,67.9991
4255,Smartphone,2022-09-14,12.9447,2.9878,61.3196,38.0054,129.5706
4877,Laptop,2020-04-21,,,55.3019,22.4996,91.3157
5157,Laptop,2022-12-30,10.9441,3.8316,59.5364,43.644,137.9857
5044,Accesorio,2020-11-04,10.3533,3.7788,59.9546,41.3581,134.0855
2875,Smartphone,2020-04-11,5.9859,2.0213,37.9158,11.8065,52.5656
5855,Accesorio,2022-03-28,5.0811,4.2296,51.4278,22.2482,86.2851
2747,Laptop,2021-05-20,6.6307,4.7696,55.8586,32.9676,115.4191
8360,Tablet,2022-06-03,10.4039,4.5488,152.084,47.7185,194.2128
8444,Laptop,2020-01-10,12.7193,4.8908,69.232,62.8642,190.9934
5141,Laptop,2020-04-26,13.275,1.1358,55.5358,15.1454,73.3501
5430,Laptop,2021-01-19,10.7247,3.0307,54.6982,33.0178,110.6368
7249,Accesorio,2020-12-11,3.9873,3.628,47.107,13.9468,63.7302
7375,Tablet,2021-09-24,5.3845,4.7443,51.9069,26.7021,93.4181
5485,Laptop,2021-08-10,3.8234,4.739,53.6249,20.3669,81.7482
7625,Tablet,2022-11-13,,,43.2615,6.6471,56.7908
5795,Smartphone,2021-09-03,5.4219,2.2981,43.399,13.3959,58.7749
5057,Accesorio,2020-12-02,12.497,3.9716,66.834,48.1912,154.7438
251,Smartphone,2021-03-22,4.7208,3.1801,39.8056,16.091,62.2463
6802,Smartphone,2021-01-08,5.3832,0.7959,34.7825,3.0309,36.1665
954,Accesorio,2022-03-08,8.8207,4.139,60.5718,36.8343,128.8183
2285,Tablet,2021-05-03,14.4204,3.3316,68.8636,46.3925,152.2067
4979,Tablet,2020-04-14,9.4908,3.0029,49.0134,31.4277,102.3678
8698,Tablet,2020-06-18,10.4648,2.7399,53.0689,27.6857,96.3959
1436,Laptop,2021-10-12,6.499,0.7303,38.1851,3.7662,33.9181
4535,Tablet,2021-12-19,3.133,4.9936,55.8085,15.3415,72.1422
2838,Tablet,2022-02-19,12.7197,3.0608,58.242,37.5793,123.9031
6166,Tablet,2022-12-02,12.7044,0.6089,49.944,6.5645,50.7546
216,Tablet,2022-09-29,5.983,4.0974,50.9586,23.4206,88.3845
4572,Accesorio,2022-10-04,8.0398,0.8031,44.8785,6.1718,49.9329
1992,Tablet,2020-12-20,3.1001,3.6208,44.6345,10.332,54.614
4361,Accesorio,2022-02-07,5.3676,4.8169,50.2348,25.4868,94.8889
4346,Laptop,2020-10-02,6.3628,1.8203,43.701,11.1195,57.7404
2616,Tablet,2021-09-20,7.0638,1.7001,42.5662,13.6854,65.879
6847,Accesorio,2020-03-11,4.1134,2.9241,44.3821,12.5098,58.8595
4225,Accesorio,2022-04-15,5.2365,2.7166,47.9545,14.7009,67.0037
3620,Tablet,2022-02-23,7.8113,1.4363,42.6652,10.7952,64.1287
4744,Laptop,2022-07-17,9.7604,1.6385,46.4991,16.9694,70.9918
2833,Accesorio,2022-06-13,12.0787,2.4401,56.4197,29.9064,100.8989
5182,Laptop,2020-09-06,5.0161,2.5836,42.9599,12.4975,58.9183
7400,Smartphone,2022-01-02,9.0062,4.8633,62.1468,43.482,143.4482
8175,Laptop,2021-09-27,3.9938,1.2552,32.2359,5.2503,36.1151
8608,Smartphone,2021-10-27,13.4632,4.1352,67.7007,56.4154,173.7014
1268,Laptop,2021-09-27,,,57.5372,36.2838,119.4272
7165,Laptop,2021-12-11,4.0172,3.3629,45.4337,13.8865,62.8336
7883,Tablet,2022-12-19,12.1942,3.4162,66.7074,41.4206,141.4725
5623,Smartphone,2020-07-08,6.9579,4.0065,55.4829,27.5558,101.4573
7354,Accesorio,2022-11-27,,,35.8632,1.8508,40.3334
1224,Accesorio,2020-02-25,12.3588,2.9873,65.3433,35.4763,126.134
1463,Smartphone,2020-01-07,13.4805,4.1028,68.7786,57.438,179.0883
1134,Accesorio,2022-09-24,10.1319,4.8865,61.5894,49.8604,155.1807
1793,Tablet,2020-04-22,6.8842,3.8955,47.1799,27.258,98.4182
4954,Smartphone,2020-12-11,6.4165,0.8204,35.5511,6.6481,39.1321
731,Tablet,2020-01-18,3.3122,1.0752,30.1338,2.2144,29.664
3448,Accesorio,2022-11-30,5.2885,3.5201,50.4364,17.3197,71.9383
8946,Smartphone,2021-01-25,3.6153,1.4081,33.7652,6.1508,38.0318
1524,Accesorio,2022-01-29,6.7305,4.0041,54.9092,26.2244,96.0271
8400,Smartphone,2022-07-16,13.4371,3.8156,70.0963,49.6091,161.0773
274,Laptop,2022-08-16,5.5674,4.2984,49.7933,23.3238,87.8023
446,Accesorio,2020-05-01,3.3042,0.6827,29.6166,1.2094,24.6712
4601,Smartphone,2021-04-25,8.8223,4.466,66.634,40.5702,140.8222
7708,Laptop,2021-07-13,8.9146,4.1067,58.6429,36.355,126.5451
2119,Smartphone,2021-07-07,14.6553,1.4888,55.6564,20.9397,86.1839
6268,Tablet,2021-12-05,4.3626,1.7343,43.4501,6.0899,44.6676
7694,Tablet,2020-03-12,3.6169,2.9524,41.4037,12.5858,58.9519
6320,Laptop,2020-04-15,13.349,1.7903,52.1198,23.2376,92.331
3400,Laptop,2021-08-08,3.9146,3.5406,44.2105,13.4296,58.8939
7995,Accesorio,2021-07-25,7.7676,3.6913,52.1034,30.315,110.4746
1896,Tablet,2022-03-23,3.3214,3.9244,46.9526,11.9771,61.6379
7855,Accesorio,2022-12-06,12.2345,4.2911,64.4846,52.7575,160.9527
7352,Tablet,2020-03-17,13.9799,2.0241,63.6387,29.0744,108.3783
627,Accesorio,2022-03-30,10.8553,1.3694,48.7011,14.0329,61.5681
6388,Tablet,2020-08-31,5.4095,2.9139,39.4749,16.2194,61.7233
7183,Smartphone,2020-08-06,9.3676,0.9989,41.7881,10.5623,52.7272
1715,Smartphone,2021-02-21,14.2999,2.0892,55.7568,29.2508,108.1096
6749,Laptop,2021-10-31,10.8965,0.9394,50.2324,8.6838,51.8206
6971,Laptop,2020-07-25,6.3455,1.3572,41.7108,9.317,52.0206
6682,Accesorio,2022-02-22,13.9676,3.4258,63.8571,48.4807,156.5878
3132,Smartphone,2020-03-20,8.8614,2.2894,51.1906,18.9559,81.7791
6054,Laptop,2021-05-24,9.2472,2.9818,53.3133,28.5611,101.6846
464,Tablet,2022-02-09,7.5385,4.8665,58.207,38.3369,128.1246
7428,Laptop,2021-01-13,4.3024,3.7536,49.1393,15.6287,69.0353
6178,Smartphone,2022-06-07,7.4992,3.6761,56.5778,28.4825,105.2627
6448,Accesorio,2022-01-28,9.3883,4.5834,58.0005,43.957,137.3801
6892,Tablet,2020-04-12,13.621,1.2292,57.3839,18.4383,82.2241
804,Accesorio,2020-04-16,11.8215,2.1589,52.2372,24.3726,90.6101
236,Tablet,2020-09-23,5.5005,3.292,47.0738,19.3763,75.6963
3555,Tablet,2021-10-20,14.0345,4.5871,71.9524,65.2693,199.3369
7832,Smartphone,2021-12-20,,,37.8478,11.2031,62.5653
505,Accesorio,2021-01-22,4.6873,2.1746,39.4164,9.4313,50.7361
3198,Accesorio,2020-03-26,5.5315,3.7604,51.8374,21.9209,85.3835
5610,Smartphone,2021-10-26,,,48.808,24.5536,93.8328
4646,Laptop,2022-05-12,4.5253,0.6863,34.2009,2.4917,31.3367
4773,Smartphone,2021-05-26,6.3128,0.7727,33.8525,4.3321,36.8874
8757,Smartphone,2022-02-20,14.8278,3.8903,72.7029,59.476,184.1538
5968,Smartphone,2021-03-05,9.4202,4.3937,60.5535,40.7256,133.0957
1139,Tablet,2022-07-10,5.6633,4.8463,55.3648,26.7492,98.7573
5782,Laptop,2021-02-11,3.8719,1.3482,33.109,5.9526,39.0893
6797,Smartphone,2020-08-06,12.9148,3.7278,64.7688,48.4666,152.8074
77,Laptop,2022-12-26,7.3854,3.9564,50.2483,30.75,112.8024
3386,Tablet,2021-06-17,4.3965,4.1579,41.4347,16.5438,69.0079
6827,Tablet,2020-05-08,9.0592,2.976,50.5668,26.3588,96.3962
4193,Smartphone,2021-09-14,6.6477,3.2516,50.6017,23.2246,87.8588
7904,Tablet,2021-11-04,10.782,4.3863,66.2585,46.5782,148.6914
5201,Accesorio,2022-08-04,8.6775,4.5474,54.613,40.7878,134.964
431,Smartphone,2021-08-24,8.2777,1.0591,39.9396,8.008,52.879
5755,Smartphone,2022-07-20,9.1964,4.3668,60.9592,41.6936,135.0998
389,Smartphone,2020-05-16,13.0001,3.04,62.6766,40.7396,137.2588
6333,Tablet,2022-01-10,4.3576,1.1667,35.9756,4.4972,35.6909
662,Smartphone,2020-09-28,3.0865,4.2995,47.6091,12.9377,63.7545
4849,Laptop,2022-05-20,9.903,3.4611,152.084,34.0859,165.767
7211,Smartphone,2022-05-21,6.5104,1.1834,39.0441,8.3027,48.057
6360,Laptop,2022-03-16,,,39.0292,9.1584,57.4624
3506,Accesorio,2022-12-05,6.501,1.8628,44.3492,13.4032,58.5412
7579,Laptop,2020-04-17,5.1506,3.3986,45.3033,16.3993,69.6988
1901,Tablet,2022-03-11,6.2203,2.0534,43.891,11.3167,57.0226
7259,Laptop,2021-03-21,13.5092,3.0145,64.0642,40.431,132.6828
8900,Laptop,2021-07-30,5.5318,3.4127,46.2394,18.3801,75.2403
5214,Laptop,2020-04-05,10.4925,0.963,45.9286,9.2364,48.6855
483,Smartphone,2022-11-30,8.478,0.6654,39.2274,6.3867,46.0932
3576,Laptop,2021-01-30,13.7239,4.5638,64.8253,61.3737,186.0208
5760,Accesorio,2020-12-13,13.9075,1.5101,53.604,20.2704,87.8139
1393,Tablet,2022-04-16,12.4254,1.7069,54.0196,20.3966,86.3642
3832,Tablet,2020-03-17,4.3207,0.838,33.7377,2.8944,30.9427
3754,Tablet,2022-11-23,4.405,2.7714,50.2254,12.2373,63.2006
5281,Accesorio,2022-09-23,11.8117,4.1637,64.0734,50.1612,154.2011
8830,Tablet,2022-11-08,13.1142,2.7525,59.0322,35.9767,124.0428
3032,Accesorio,2021-05-31,4.2588,2.8981,45.7264,14.1346,63.468
6093,Accesorio,2021-07-15,11.6412,3.7915,65.6993,44.8611,143.3185
4080,Laptop,2020-05-14,12.4648,4.638,70.8736,58.9834,180.521
4026,Tablet,2022-03-16,10.0767,3.3943,54.6225,34.3837,114.4897
2454,Smartphone,2022-07-29,4.4527,1.0147,30.5374,3.4685,29.6037
6554,Laptop,2022-07-02,7.3488,2.0918,41.5181,15.6658,68.2957
6140,Laptop,2021-04-19,14.7023,1.9807,60.4322,30.3244,112.0151
1353,Tablet,2020-11-24,10.8389,0.9748,46.8088,8.4934,50.3884
2779,Accesorio,2022-12-30,13.949,2.1406,59.2272,29.2665,111.2696
5143,Tablet,2021-03-21,10.4508,3.9078,67.4607,40.9641,132.4325
4570,Accesorio,2021-08-11,5.5684,2.0437,43.5505,11.592,53.9813
3319,Accesorio,2021-04-23,7.4896,0.7991,41.9175,5.3261,43.2077
3417,Accesorio,2020-12-05,,,64.7459,45.0701,138.7392
4739,Laptop,2020-05-04,4.5604,0.7844,30.4228,4.1286,31.0902
2802,Smartphone,2021-07-08,14.0865,4.2761,69.97,59.8866,186.2952
2388,Tablet,2020-08-11,9.902,3.4718,49.0,34.4819,111.6095
127,Smartphone,2020-12-02,12.188,4.9481,70.669,59.8956,183.1746
1619,Tablet,2020-02-06,11.6075,4.6884,69.6465,53.0515,164.8138
276,Accesorio,2020-06-30,10.2962,3.1756,57.9839,33.2499,111.3454
6156,Smartphone,2021-07-12,7.686,4.689,64.2762,36.1743,128.8067
1518,Accesorio,2020-09-15,7.1645,4.3374,54.4413,30.1013,113.1889
2726,Smartphone,2022-09-11,,,31.0503,1.7979,41.2044
4410,Smartphone,2021-04-20,3.9078,1.0877,38.299,5.4885,41.0748
8768,Accesorio,2021-07-25,3.5322,4.6403,52.0372,16.3335,73.2389
2404,Smartphone,2022-06-07,10.999,4.1434,67.0765,45.5243,143.4945
8514,Accesorio,2022-04-09,5.8087,1.1682,37.5075,6.5622,42.9036
4307,Accesorio,2020-01-20,4.9725,0.587,28.5075,2.6377,26.3944
7106,Accesorio,2020-06-09,11.8393,2.755,56.6873,33.1646,116.5304
411,Laptop,2020-05-18,3.7635,0.9293,29.1952,3.7129,32.9313
6986,Tablet,2020-03-04,3.2676,4.9888,53.0478,16.2234,73.9643
1975,Laptop,2022-01-25,4.6861,1.4006,33.3213,8.6608,41.66
3817,Accesorio,2021-02-27,5.6797,1.474,43.2662,7.6795,48.1268
3647,Laptop,2020-09-22,4.6832,1.9161,36.4406,8.2312,43.2313
2246,Laptop,2020-11-17,4.3268,0.9763,39.7466,3.5859,37.6304
3872,Laptop,2020-02-13,12.0768,3.5166,68.9473,41.2954,138.4489
5275,Tablet,2020-11-19,13.9725,3.5463,65.9102,48.8777,154.1931
2870,Laptop,2020-01-22,7.3473,4.2602,56.583,33.0719,115.3667
6660,Laptop,2020-07-16,12.0387,2.0255,59.8346,23.8737,94.7619
2123,Laptop,2021-08-20,4.925,1.7053,39.2926,10.956,49.0917
196,Accesorio,2021-05-21,6.0811,3.5631,43.9057,22.401,83.2709
4694,Smartphone,2020-04-26,12.8936,3.8961,66.8564,51.1578,162.8968
876,Smartphone,2022-08-05,3.381,0.7998,31.025,3.1281,28.6913
604,Laptop,2021-10-24,7.3911,2.2834,45.5379,18.0552,74.8377
2862,Accesorio,2021-09-07,6.3501,1.86,40.3041,11.7347,61.1038
3230,Laptop,2021-10-17,12.1115,1.2581,48.6377,14.4911,66.2245
4883,Laptop,2022-03-25,4.0388,4.3014,48.2213,17.3489,74.0485
6719,Accesorio,2020-01-07,5.1873,1.7145,39.2214,10.1209,48.1601
2494,Smartphone,2022-01-26,12.0031,0.8457,52.2849,8.9941,58.3831
8055,Laptop,2021-03-20,13.0875,3.5323,64.8368,46.6336,151.8972
8519,Smartphone,2021-10-02,9.4454,1.6747,49.03,15.8478,69.5915
8632,Smartphone,2020-10-17,10.8895,1.7759,47.8138,20.2395,77.0735
2895,Tablet,2020-02-14,12.835,1.2103,51.5723,14.7081,69.7694
7786,Tablet,2022-12-07,6.147,3.8503,47.857,25.0304,90.4552
5670,Accesorio,2022-10-04,10.2012,2.1709,49.0806,23.9833,87.6929
5949,Accesorio,2020-08-16,13.0236,1.0013,48.0486,13.7526,65.9943
7953,Laptop,2020-09-11,3.0995,1.5143,32.629,3.1135,33.9753
8077,Smartphone,2020-02-19,8.1843,3.4974,53.2972,28.9091,104.5015
6567,Laptop,2020-12-31,10.2288,2.1108,49.8278,23.5444,87.1547
514,Tablet,2022-12-06,8.6642,2.0414,46.3229,18.1367,73.7823
667,Tablet,2020-02-14,12.8985,1.6551,52.2251,21.1874,90.3008
6253,Accesorio,2020-07-14,9.779,4.4323,62.5866,43.4867,143.8438
1123,Accesorio,2020-11-10,3.6047,3.5355,43.018,12.6334,57.8349
553,Tablet,2022-10-26,5.6616,3.0788,42.3856,18.6186,71.2577
1998,Laptop,2020-01-02,5.4534,3.3846,44.6645,19.7186,74.4294
7050,Accesorio,2020-12-09,9.5898,3.5449,59.2813,33.0372,116.0654
2381,Tablet,2020-10-19,5.2178,2.4188,44.9708,13.4059,60.3083
7876,Smartphone,2020-12-21,7.6552,1.0802,37.3899,8.9843,51.2971
86,Laptop,2021-09-28,6.6077,2.8605,51.8453,17.9551,75.8333
7116,Laptop,2021-02-05,4.0556,4.6961,50.5226,18.9683,74.9949
5168,Laptop,2020-01-06,6.8267,2.8266,47.2805,19.4322,80.3906
4078,Accesorio,2022-08-23,4.7845,3.1037,48.3795,15.556,70.7427
4374,Accesorio,2021-07-17,14.2095,1.1126,56.9115,16.4077,77.3047
7436,Laptop,2020-02-28,5.6813,3.1918,49.0298,19.0544,76.931
4218,Tablet,2022-08-27,,,53.3234,24.9372,94.4535
6260,Laptop,2022-10-30,9.8977,1.7965,53.8253,18.5923,78.6494
1090,Tablet,2022-12-04,8.4992,2.8205,47.5338,22.7331,89.3637
