Identificador,TipoCultivo,FechaCosecha,Peso,Desempeno,Humedad,Precio,Target
2722,Fruta,2022-10-23,5.6606,68.3922,84.2373,27.4326,OK
4436,Cereal,2022-05-11,0.7137,46.9601,74.9702,2.2243,KO
3781,Legumbre,2022-03-08,2.9017,61.3137,61.21,14.3185,OK
5471,Fruta,2022-01-14,,,32.2499,7.4521,OK
38,Fruta,2021-10-16,,,72.4511,27.3904,OK
2649,Cereal,2022-07-27,6.4182,70.3415,40.052,26.5307,OK
2591,Vegetal,2021-01-02,1.2488,49.0059,59.2705,4.9992,KO
3093,Cereal,2021-07-08,8.8896,83.2655,64.6993,28.6557,KO
149,Fruta,2022-11-21,6.9176,66.8404,32.0324,31.3103,OK
1465,Cereal,2021-01-16,9.3456,79.1757,60.5048,38.7101,KO
5496,Fruta,2022-02-18,1.6248,55.6346,70.5341,3.7565,KO
4792,Cereal,2021-05-21,7.0056,69.0768,55.5107,28.9507,OK
5506,Fruta,2021-06-08,8.0237,78.7746,74.309,17.8864,KO
2719,Cereal,2021-06-17,3.9878,63.6125,80.4202,9.1014,OK
5648,Vegetal,2021-06-26,1.9616,55.8332,76.2817,7.0895,KO
3517,Cereal,2022-06-20,3.8548,59.0071,83.9819,7.8206,KO
2931,Vegetal,2022-04-14,4.6306,65.6861,88.3282,16.2122,OK
1895,Fruta,2021-05-14,8.8013,65.2605,43.4072,31.7055,KO
2983,Fruta,2021-01-25,5.6165,66.5295,61.8516,16.3984,OK
3393,Vegetal,2022-12-01,6.14,63.7049,78.0579,21.0155,OK
4831,Cereal,2022-01-17,2.8997,53.8977,31.6911,6.816,KO
5566,Cereal,2021-09-10,3.1279,50.5488,51.6946,9.1327,KO
2114,Fruta,2022-09-21,5.7726,63.4323,59.1637,21.7455,OK
2965,Vegetal,2022-07-17,5.4287,60.4174,34.8315,20.7327,OK
5797,Cereal,2022-01-21,1.9755,63.7994,45.8306,4.356,KO
1726,Vegetal,2022-01-16,7.3541,70.7599,75.3115,23.63,OK
2730,Fruta,2021-04-11,7.8758,70.0264,52.9441,23.5676,OK
1671,Vegetal,2022-11-16,6.5552,75.5943,65.2625,27.0672,OK
1208,Vegetal,2022-07-29,4.5273,113.5065,37.6182,17.4264,OK
1634,Cereal,2022-10-03,0.5785,52.1491,38.7915,1.2715,KO
2837,Vegetal,2021-09-25,2.477,53.0134,86.6887,7.1335,KO
5583,Vegetal,2021-02-22,6.4641,62.0782,70.6659,30.5412,OK
479,Fruta,2022-05-15,3.2701,55.8933,81.8705,13.1181,KO
5028,Cereal,2021-08-17,4.9329,72.5353,81.9147,20.6631,OK
5347,Vegetal,2022-12-01,8.0933,76.4496,63.7391,25.653,KO
3944,Vegetal,2022-05-10,2.4423,66.1925,74.2914,10.5474,OK
3764,Legumbre,2021-09-06,9.022,73.4572,41.0843,42.1997,KO
3983,Vegetal,2021-09-17,6.5212,62.9698,48.0155,18.7807,OK
1198,Cereal,2021-05-26,,,55.3158,19.3772,OK
3248,Fruta,2022-06-30,6.3285,66.3339,30.7051,15.207,OK
4936,Fruta,2022-05-27,8.4396,78.9393,73.2578,31.8121,KO
1391,Vegetal,2021-03-12,3.442,55.4643,47.1934,15.7605,KO
3831,Legumbre,2022-07-31,5.1483,62.48,76.6569,23.6455,OK
646,Fruta,2022-11-09,8.5033,87.6984,44.5838,31.2712,KO
4761,Cereal,2022-12-09,0.9319,66.0403,70.9077,3.0339,KO
5880,Vegetal,2022-07-03,2.9078,59.7535,78.6404,11.3996,KO
39,Fruta,2021-05-21,2.0635,54.3813,78.8193,4.1271,KO
2385,Fruta,2022-05-03,1.9575,59.4717,44.8836,7.9858,KO
1306,Cereal,2021-09-08,7.0631,76.4591,47.9978,33.316,OK
5377,Fruta,2022-07-02,4.0085,63.5548,71.5056,15.3392,OK
5260,Legumbre,2022-12-17,8.7758,85.3015,46.7873,29.9408,KO
1463,Fruta,2021-11-12,0.5779,52.0246,54.7816,1.3332,KO
1781,Vegetal,2021-06-18,2.9929,60.0737,69.2909,11.7054,OK
1858,Fruta,2021-02-02,9.4455,81.8813,35.6479,44.0153,KO
310,Vegetal,2022-07-12,5.834,63.5709,76.5329,21.3423,OK
4768,Cereal,2021-04-03,4.5105,61.836,81.6699,17.1652,OK
5491,Vegetal,2021-05-25,7.3067,70.7092,58.4713,28.8747,OK
3326,Vegetal,2021-08-25,8.3531,71.7539,83.4617,41.4659,KO
1904,Fruta,2022-02-16,1.685,61.1805,76.2054,7.0594,KO
5730,Legumbre,2022-02-04,3.5874,56.0291,65.4807,9.2779,KO
1841,Vegetal,2021-09-10,9.8541,80.1686,52.9633,23.7215,KO
82,Legumbre,2022-08-09,0.9793,54.6761,38.133,2.3043,KO
3034,Fruta,2021-07-01,6.6529,77.0279,88.8084,32.483,OK
4927,Fruta,2022-12-02,2.6512,58.2758,61.9144,12.1946,KO
2125,Vegetal,2022-07-04,,,82.9911,13.9698,OK
1992,Cereal,2021-02-25,4.9631,63.0398,57.748,15.095,OK
5412,Fruta,2021-05-13,2.1547,59.8313,49.6578,8.1433,KO
2317,Vegetal,2021-04-22,2.8082,57.9797,57.27,6.3312,KO
1120,Vegetal,2021-08-25,1.0626,50.5762,32.436,4.9948,KO
163,Legumbre,2022-01-12,6.7203,81.7733,48.1011,23.8575,OK
2826,Vegetal,2021-07-24,0.8258,49.1981,54.8588,3.2441,KO
4624,Cereal,2021-02-27,9.1404,83.9434,89.7719,39.1918,KO
3885,Vegetal,2022-11-07,4.1184,59.5379,78.5632,13.0963,KO
5998,Vegetal,2022-06-04,9.68,68.9043,62.9494,38.6945,KO
2543,Fruta,2022-06-27,4.8459,71.368,82.6835,22.5184,OK
2451,Cereal,2022-03-15,,,37.2042,18.1723,OK
3266,Legumbre,2021-03-19,7.1123,68.8501,37.6359,18.6035,OK
5699,Cereal,2021-12-27,4.2546,59.8558,57.111,18.6563,KO
3830,Legumbre,2021-07-31,7.2148,70.0979,80.3595,25.17,OK
1872,Fruta,2022-05-02,,,89.7839,8.3025,OK
3460,Legumbre,2022-09-12,7.4411,67.904,82.1971,27.086,OK
3677,Legumbre,2022-07-05,2.8524,63.9446,68.795,13.5919,OK
5910,Cereal,2021-10-15,9.4955,79.2538,41.4078,46.9258,KO
3567,Cereal,2021-02-09,6.635,69.7431,86.9076,21.5317,OK
1310,Legumbre,2021-05-05,9.698,82.6221,33.7395,44.9691,KO
899,Cereal,2021-11-24,7.6082,77.8416,46.8335,29.409,OK
1533,Vegetal,2022-08-11,8.1608,74.1346,68.7769,33.6582,KO
208,Legumbre,2021-03-14,5.2091,66.4797,88.3396,23.2851,OK
3466,Vegetal,2022-08-09,4.5155,58.1239,33.6895,9.8257,KO
3251,Cereal,2021-02-24,0.5097,39.7356,43.4533,1.6297,KO
3947,Fruta,2021-07-30,,,62.1749,5.0115,OK
3743,Cereal,2022-11-09,3.5758,69.5678,38.5367,7.5162,OK
3591,Fruta,2022-04-09,5.3363,53.3205,62.4751,24.9919,KO
3569,Vegetal,2022-10-02,9.5089,74.7006,46.5812,42.2606,KO
3342,Vegetal,2021-07-30,8.3404,69.0912,46.7518,41.0276,KO
5781,Fruta,2021-01-14,9.251,82.9293,43.7604,43.6255,KO
4030,Vegetal,2022-03-06,6.5465,67.8246,46.3632,28.0506,OK
3894,Fruta,2021-02-05,4.9706,64.732,71.0065,22.4196,OK
521,Legumbre,2022-12-31,1.0195,52.3744,76.7747,2.2429,KO
2779,Cereal,2021-05-09,4.2307,58.6659,52.987,18.7738,KO
441,Fruta,2021-08-09,8.9927,72.0828,32.4921,26.1695,KO
5468,Legumbre,2021-04-24,8.6918,65.8099,35.9381,33.7613,KO
58,Fruta,2022-07-28,9.8303,78.1907,44.9965,28.2401,KO
1335,Legumbre,2021-02-17,5.9812,71.8478,44.1037,12.321,OK
3915,Fruta,2021-06-30,4.5225,70.4041,61.9437,22.3419,OK
733,Fruta,2021-09-25,3.5793,68.5512,31.1383,10.7026,OK
3368,Vegetal,2022-11-01,5.6674,67.0729,33.9905,25.0974,OK
5243,Cereal,2022-12-07,5.3546,66.5025,72.7908,12.0415,OK
1919,Cereal,2022-04-25,6.617,64.3643,75.2303,27.2764,OK
5332,Fruta,2022-08-24,9.5692,91.015,37.3217,42.0557,KO
3897,Cereal,2022-08-15,9.6008,79.1349,82.5867,21.3691,KO
5380,Vegetal,2021-01-28,1.4098,49.5613,86.174,6.8583,KO
729,Fruta,2021-10-03,6.4712,75.5054,73.7551,15.3419,OK
5669,Legumbre,2022-08-10,5.547,61.6708,86.036,13.2558,OK
2712,Cereal,2021-11-14,0.6742,50.6339,44.5017,3.0154,KO
4575,Fruta,2022-04-11,0.6735,65.5337,45.5765,2.6203,KO
3392,Fruta,2021-09-28,5.8494,78.7531,59.5829,16.1664,OK
3914,Fruta,2022-11-23,9.5542,80.8318,88.9712,37.3842,KO
2410,Legumbre,2022-08-24,1.9495,48.6614,89.8495,5.3389,KO
3206,Vegetal,2022-04-09,4.2563,66.686,61.3371,18.528,OK
1898,Cereal,2022-05-18,9.1533,71.1555,34.563,29.9936,KO
3997,Legumbre,2021-09-12,5.9059,70.5336,67.2657,15.4154,OK
4131,Cereal,2021-05-24,8.3508,76.0688,44.5025,17.6132,KO
3025,Cereal,2022-12-21,8.7457,77.7151,57.1008,21.7281,KO
930,Fruta,2022-09-20,0.8071,53.2604,45.5515,1.7169,KO
1237,Fruta,2021-08-25,2.3224,57.5054,35.2257,6.9439,KO
918,Legumbre,2021-01-13,3.4712,57.6946,58.7754,15.1354,KO
5883,Legumbre,2021-10-26,8.6349,73.5982,58.585,26.6431,KO
207,Legumbre,2022-12-22,5.3751,63.0051,31.8672,11.6474,OK
634,Fruta,2022-09-14,0.8398,53.8601,55.9097,3.5676,KO
1830,Fruta,2021-10-05,1.6882,62.3149,75.4905,4.637,KO
649,Legumbre,2021-10-15,0.8166,51.4965,75.5647,3.2979,KO
3041,Cereal,2021-09-07,3.9671,58.2089,78.5178,19.1733,KO
781,Fruta,2021-10-29,8.1449,78.2199,83.2926,38.7954,KO
1668,Fruta,2022-11-10,2.4079,55.3301,50.0688,8.7311,KO
3464,Legumbre,2022-10-20,5.3685,60.6113,50.6357,26.8285,OK
4370,Legumbre,2022-11-24,8.9361,83.8038,68.7564,36.5501,KO
841,Cereal,2021-09-27,1.0012,53.4471,85.4644,2.9479,KO
3848,Legumbre,2022-06-24,5.1584,62.4822,44.1337,17.4035,OK
1524,Fruta,2021-12-02,7.4034,73.3474,82.0645,33.4118,OK
4523,Fruta,2022-05-27,7.7275,73.3826,61.1061,33.2478,OK
2553,Fruta,2021-04-20,3.7443,66.6233,34.0066,11.4669,OK
1756,Legumbre,2022-12-21,8.8136,65.7262,72.8879,40.4114,KO
147,Cereal,2022-01-05,1.6678,60.0456,60.4526,7.7971,KO
2533,Legumbre,2021-10-13,8.4992,76.0315,52.9648,21.6917,KO
4975,Legumbre,2021-02-18,8.4564,74.0852,76.9686,21.9362,KO
1044,Fruta,2021-03-14,7.4389,69.6792,78.8077,20.8593,OK
4061,Vegetal,2022-05-30,0.8234,49.4947,32.1096,2.1288,KO
3896,Vegetal,2022-12-30,5.598,75.8672,68.992,14.3268,OK
908,Cereal,2021-08-17,,,72.7191,18.518,OK
758,Cereal,2022-07-22,8.8593,74.5552,75.9807,33.4606,KO
3609,Cereal,2021-02-18,3.359,51.64,79.6657,11.1098,KO
1188,Fruta,2022-07-24,7.1794,69.3899,70.1291,24.8877,OK
1829,Vegetal,2022-11-01,3.9968,60.8945,55.8454,15.8856,OK
4250,Fruta,2022-01-14,4.2357,63.8955,38.2958,16.1716,OK
5040,Cereal,2022-12-07,7.7417,67.3261,52.1498,19.8513,OK
5385,Legumbre,2022-12-17,9.1155,78.8631,53.7111,37.3829,KO
5519,Vegetal,2022-02-23,5.4881,69.3454,75.5205,11.8676,OK
4923,Legumbre,2021-01-23,8.3228,75.4326,75.6375,28.4364,KO
1247,Vegetal,2022-05-19,2.9826,65.5201,31.8976,7.1701,OK
1071,Fruta,2021-07-02,1.0959,46.9428,34.2016,3.9123,KO
4221,Fruta,2022-11-03,3.0317,58.8245,72.7583,14.0885,KO
2970,Fruta,2021-03-11,8.7999,75.9986,52.5665,30.4556,KO
341,Cereal,2021-07-25,3.2779,70.0887,57.0834,8.8355,OK
3032,Legumbre,2022-02-14,4.1365,113.5065,87.5678,18.2203,OK
2769,Fruta,2022-07-21,2.1869,51.1279,34.2485,7.8615,KO
428,Legumbre,2022-06-02,1.8829,58.792,74.5793,7.1083,KO
4234,Vegetal,2021-11-19,1.7408,57.8714,66.1467,7.4262,KO
1061,Fruta,2021-10-09,2.4967,58.9785,44.0496,11.8485,KO
637,Fruta,2022-12-10,2.471,63.6136,44.7895,11.3567,OK
1135,Cereal,2022-04-02,5.8798,61.8682,80.5633,23.4491,OK
4449,Legumbre,2021-08-15,6.9444,75.1497,59.1644,31.5111,OK
1937,Cereal,2022-06-04,8.0612,82.0463,70.368,32.7945,KO
701,Vegetal,2021-01-29,4.3756,62.9658,40.5162,11.0484,OK
106,Vegetal,2022-04-26,1.1838,55.7091,43.3792,4.4932,KO
3346,Vegetal,2022-07-08,3.5466,58.9842,83.9097,13.4976,KO
773,Fruta,2021-06-15,2.9625,47.9602,65.1063,12.3239,KO
3024,Legumbre,2021-11-06,8.8137,81.6566,74.0226,29.7346,KO
357,Vegetal,2022-04-26,6.9186,71.3561,72.9508,17.8567,OK
4318,Vegetal,2021-04-14,8.1375,74.1532,42.386,29.9506,KO
1298,Fruta,2022-01-28,4.5522,61.5681,37.6014,9.3726,OK
4662,Cereal,2022-12-14,8.3654,79.5632,72.7018,19.8237,KO
3985,Legumbre,2022-03-17,4.1346,57.0385,85.3369,13.5446,KO
3016,Legumbre,2021-06-10,9.7767,77.611,79.465,40.7802,KO
3243,Legumbre,2021-01-07,6.4227,63.72,62.1574,14.1144,OK
4969,Cereal,2021-10-22,4.7427,67.5047,57.4033,11.0485,OK
5681,Legumbre,2021-12-09,3.3129,58.1647,69.4471,8.2916,KO
5885,Legumbre,2022-12-26,3.3207,54.4484,64.9611,11.2811,KO
2749,Vegetal,2021-09-04,9.1799,82.4169,84.8342,23.2196,KO
3227,Fruta,2022-06-12,3.7881,54.5647,81.5727,18.3728,KO
3108,Legumbre,2021-10-11,0.9421,52.5635,53.1382,2.5893,KO
5559,Legumbre,2021-04-14,6.8399,66.4095,76.839,29.0678,OK
1683,Fruta,2022-09-19,9.4144,73.9647,66.9457,35.6014,KO
4824,Vegetal,2022-08-02,8.1623,84.3792,40.9914,38.1386,KO
1018,Cereal,2021-07-05,7.0421,77.1102,43.706,23.8126,OK
2634,Legumbre,2022-02-17,6.2345,74.6488,83.7547,27.6907,OK
1640,Vegetal,2021-02-23,7.9417,67.1711,37.6925,31.7879,OK
5135,Cereal,2021-07-22,2.1932,52.1085,89.0132,5.2193,KO
154,Cereal,2022-02-13,2.0406,57.254,87.4622,6.5403,KO
3604,Legumbre,2022-08-24,9.4981,80.8534,71.6637,38.5756,KO
5862,Legumbre,2021-04-14,2.0752,56.5837,77.445,9.9821,KO
5504,Cereal,2021-12-11,0.9342,53.8987,77.4586,1.9036,KO
2036,Vegetal,2022-10-25,8.0764,78.0558,76.6405,25.4641,KO
2471,Legumbre,2021-04-16,5.9885,69.0587,87.6781,12.7444,OK
710,Legumbre,2021-02-14,1.332,52.0948,52.0516,3.1916,KO
414,Fruta,2022-10-21,8.4857,78.089,83.1374,35.7069,KO
4094,Cereal,2022-05-03,2.6274,56.7729,53.412,5.5899,KO
1594,Legumbre,2022-01-31,6.4618,56.5557,65.9896,18.3915,KO
792,Legumbre,2021-04-22,7.0252,69.9534,84.027,30.3539,OK
1433,Vegetal,2021-02-19,8.9987,76.1205,54.6068,24.895,KO
3255,Legumbre,2022-03-29,3.6089,65.1722,42.2241,7.8239,OK
2545,Vegetal,2021-04-22,8.4023,74.3712,48.2873,40.9184,KO
321,Legumbre,2022-10-08,3.5838,62.2024,39.7932,13.2186,OK
3643,Fruta,2021-07-08,8.0912,71.221,78.1584,31.1663,KO
5536,Legumbre,2021-11-26,9.343,85.8534,31.1596,35.9691,KO
1142,Fruta,2022-06-27,2.0544,59.4513,40.7425,9.2353,KO
3005,Fruta,2022-06-26,4.5603,62.132,43.3256,16.1962,OK
2086,Fruta,2021-08-13,8.4888,81.7016,36.2117,30.6167,KO
834,Legumbre,2021-12-11,8.042,77.7804,55.2672,39.2121,KO
5672,Vegetal,2022-07-18,1.087,52.4899,33.7271,3.2138,KO
5220,Legumbre,2022-07-27,7.0601,70.2957,85.1953,27.3882,OK
3800,Fruta,2022-10-09,8.9621,79.71,75.107,33.8565,KO
172,Fruta,2021-04-21,5.432,71.1967,39.4708,23.1367,OK
3018,Cereal,2022-08-24,5.2719,66.4149,75.7811,18.4049,OK
4553,Cereal,2022-11-11,4.5785,71.0412,86.1946,19.4177,OK
135,Cereal,2021-06-13,1.2667,55.2102,62.9477,5.1127,KO
3786,Vegetal,2021-08-13,7.0539,70.0468,46.0554,18.0229,OK
1424,Cereal,2022-08-05,9.8676,80.8603,77.6203,22.9521,KO
440,Cereal,2022-06-16,,,40.2291,15.6291,OK
3047,Vegetal,2022-08-12,1.7327,61.3936,74.1106,4.27,KO
35,Vegetal,2022-07-13,8.9323,68.4776,62.7596,38.3648,KO
3900,Fruta,2021-11-21,1.0673,56.2546,39.5343,2.9375,KO
2546,Fruta,2022-02-06,6.7641,76.4586,58.8751,13.8348,OK
4887,Cereal,2022-10-18,1.0117,58.7942,88.2839,4.9277,KO
503,Fruta,2021-09-26,0.8187,44.7026,64.9072,3.8047,KO
1568,Legumbre,2021-02-05,0.7498,57.0017,84.668,2.3478,KO
4941,Cereal,2021-11-11,1.4584,59.9055,38.9738,6.2243,KO
1082,Fruta,2022-12-27,2.6447,57.9925,46.715,10.7679,KO
5633,Vegetal,2022-09-16,1.2415,56.1717,63.9172,4.84,KO
4741,Fruta,2021-01-12,9.201,81.1564,33.7594,41.8756,KO
3060,Legumbre,2022-02-01,2.5241,52.65,65.9341,5.7087,KO
1743,Vegetal,2022-05-13,1.5882,60.5442,89.6173,7.2123,KO
1776,Legumbre,2021-08-05,2.0982,57.6906,58.8482,7.3616,KO
339,Legumbre,2022-06-24,8.3541,68.2497,67.582,30.927,KO
517,Legumbre,2022-01-30,1.8735,61.3402,30.6104,9.2856,KO
4890,Cereal,2021-03-27,2.8993,61.4882,44.7504,7.0874,OK
2377,Cereal,2021-09-28,7.2737,75.0046,34.0121,28.7859,OK
4475,Cereal,2022-01-23,4.2695,52.9731,77.8891,20.0111,KO
5921,Fruta,2021-06-12,9.3582,82.4023,53.9704,43.5662,KO
548,Legumbre,2021-12-06,0.9411,52.4267,59.2106,3.7429,KO
483,Fruta,2021-07-30,6.0065,69.1137,57.8558,20.895,OK
3069,Legumbre,2021-12-28,1.013,51.152,73.7593,4.8463,KO
4774,Cereal,2022-07-21,4.0423,65.5104,65.188,12.1083,OK
1609,Vegetal,2021-04-19,5.4584,60.6821,38.7473,26.3393,OK
1978,Cereal,2021-05-14,6.108,81.0013,55.0865,15.1909,OK
2669,Fruta,2022-07-07,0.8278,56.307,55.0235,1.6735,KO
95,Vegetal,2021-04-18,6.6064,64.6559,50.1411,22.9965,OK
5771,Cereal,2022-12-14,9.4828,79.8327,85.4062,19.8135,KO
3535,Legumbre,2022-10-29,8.0861,69.8885,50.0207,23.0162,KO
2789,Vegetal,2022-05-02,,,69.5778,24.3685,OK
2050,Fruta,2022-02-14,5.5767,68.2214,83.5295,26.3276,OK
2047,Vegetal,2021-05-06,4.7558,59.1062,41.2702,15.1652,KO
943,Legumbre,2022-10-11,4.3264,61.7164,59.0275,19.3574,OK
718,Legumbre,2021-03-14,4.7443,71.9541,63.5609,15.3897,OK
5031,Cereal,2022-12-16,3.8777,65.1475,60.3204,18.5471,OK
5691,Vegetal,2022-12-06,1.4489,53.2948,87.5561,4.1646,KO
5540,Vegetal,2021-05-18,1.293,52.0863,85.2085,3.8042,KO
395,Cereal,2022-02-20,9.977,78.4947,55.3835,23.5418,KO
49,Vegetal,2022-04-22,5.586,61.8146,47.4707,16.1121,OK
2432,Legumbre,2022-08-16,8.5131,81.3765,61.8047,19.6248,KO
2739,Legumbre,2021-12-04,1.286,55.8123,78.6003,3.1517,KO
3397,Legumbre,2021-12-31,3.6799,63.1254,44.3266,7.9672,OK
3124,Cereal,2022-06-29,4.5135,68.7553,73.52,22.142,OK
4355,Cereal,2022-06-12,7.7301,73.609,82.5894,17.6675,OK
2755,Legumbre,2022-11-17,8.073,70.7898,52.7286,27.5551,KO
582,Fruta,2022-10-14,6.5085,65.4851,33.705,31.3078,OK
5372,Fruta,2021-01-14,5.7025,61.678,54.6412,19.4051,OK
3809,Fruta,2022-03-02,6.921,77.875,77.5353,32.7333,OK
5394,Fruta,2021-10-04,1.3522,59.1745,43.6166,4.6946,KO
1943,Vegetal,2022-03-27,6.1615,65.0398,37.0193,20.8225,OK
1494,Vegetal,2022-05-08,0.613,46.0954,56.7577,1.4382,KO
5853,Vegetal,2021-01-17,5.8676,77.5022,44.6162,27.4769,OK
707,Legumbre,2022-03-15,3.4408,57.9732,84.4588,16.913,KO
5744,Vegetal,2022-09-13,6.9759,76.7517,87.92,32.9879,OK
4996,Fruta,2022-03-17,8.5941,64.8843,49.5894,32.1255,KO
3113,Vegetal,2021-08-14,9.1707,74.2218,41.8457,45.2062,KO
5936,Fruta,2021-04-17,7.2476,68.7261,41.8025,23.6976,OK
4460,Vegetal,2022-02-07,8.2313,75.5437,49.6109,20.2408,KO
5580,Legumbre,2021-05-19,2.4602,54.405,60.2259,5.5928,KO
350,Cereal,2022-10-26,6.2356,63.6943,64.8953,14.983,OK
2364,Legumbre,2022-02-19,2.8638,56.7919,45.8375,10.6058,KO
5224,Vegetal,2021-11-20,6.8239,69.0809,66.6424,17.2585,OK
5118,Fruta,2021-06-01,4.2943,113.5065,59.2369,15.7393,OK
2991,Vegetal,2021-08-20,2.2823,53.2692,60.207,9.0879,KO
400,Fruta,2021-03-14,7.4811,70.3633,53.0061,32.773,OK
5232,Fruta,2021-10-19,2.2932,67.9214,58.9525,7.0222,OK
1719,Vegetal,2022-09-21,6.2368,59.9284,70.8377,29.3305,KO
2567,Legumbre,2021-03-02,8.2947,75.9952,37.693,27.2603,KO
4616,Fruta,2021-08-28,8.2563,75.0474,32.6836,38.8855,KO
3476,Cereal,2022-05-18,7.6114,73.5639,61.3204,26.2406,OK
5625,Cereal,2021-05-23,8.6182,66.9464,65.5949,41.5069,KO
3137,Legumbre,2021-08-09,9.2122,72.9302,30.2079,23.462,KO
112,Cereal,2021-02-28,4.6976,64.6255,51.8978,16.7175,OK
1376,Fruta,2022-07-09,9.9935,79.2699,72.8701,38.3551,KO
4284,Vegetal,2021-04-11,1.1745,53.4614,86.4291,3.1572,KO
1063,Cereal,2021-06-11,5.0222,64.59,45.6304,21.0014,OK
5102,Legumbre,2021-03-07,3.461,60.1941,45.7127,9.3113,OK
4390,Vegetal,2021-12-10,5.4927,64.6271,70.1282,17.498,OK
3004,Legumbre,2022-08-07,8.5856,70.1793,43.9379,28.415,KO
3195,Vegetal,2022-09-02,9.5153,74.1655,68.9763,33.5987,KO
5011,Fruta,2021-12-25,7.3236,65.0095,31.6987,26.6724,OK
2145,Fruta,2022-04-27,4.1376,62.1678,81.4833,16.6261,OK
2998,Fruta,2021-08-14,,,78.0982,44.5593,OK
2972,Vegetal,2022-01-17,0.7013,49.5577,75.9528,2.5007,KO
5601,Cereal,2022-05-31,2.8199,60.3195,65.1941,11.1003,OK
317,Cereal,2022-09-08,3.7083,54.2789,86.3542,10.9622,KO
3046,Cereal,2022-08-17,5.3444,68.0733,65.8225,12.756,OK
1976,Fruta,2022-02-24,6.2129,63.7474,88.1562,22.5201,OK
2453,Vegetal,2022-02-26,9.5668,76.3708,77.8906,31.4005,KO
3062,Vegetal,2022-04-04,3.3903,55.2749,67.3805,15.1436,KO
5909,Fruta,2021-12-25,8.1207,79.5415,30.4755,39.9165,KO
2531,Vegetal,2022-09-03,4.8469,68.5907,62.9014,13.6494,OK
3742,Vegetal,2021-06-04,2.8066,59.7964,66.0306,11.949,KO
984,Fruta,2021-05-19,2.6263,53.8935,47.6546,10.9575,KO
3289,Vegetal,2021-08-09,8.2383,67.7986,46.3723,40.9502,KO
3424,Fruta,2022-12-14,5.9438,69.7261,78.8355,18.9974,OK
5754,Vegetal,2022-06-06,3.463,60.7107,37.7858,9.9232,OK
1541,Cereal,2021-11-17,3.2318,55.3458,44.3175,14.9584,KO
2048,Cereal,2021-06-26,2.2943,60.4094,86.0877,10.2616,OK
5424,Cereal,2021-05-03,7.3682,70.5023,74.8847,24.8111,OK
3629,Legumbre,2021-01-16,2.2504,60.672,31.5523,10.4248,OK
4135,Cereal,2022-11-19,3.7284,57.6711,66.446,16.9181,KO
4804,Cereal,2021-12-23,7.3399,75.6257,87.4356,29.6896,OK
3965,Vegetal,2021-03-10,5.2359,75.9322,74.2361,17.0066,OK
1,Cereal,2021-11-09,7.4759,77.6349,89.4214,33.4953,OK
4673,Cereal,2021-08-24,5.0045,74.3066,54.3627,10.1747,OK
1816,Cereal,2021-12-21,1.3561,55.5301,44.0791,5.3012,KO
501,Cereal,2022-11-13,7.257,82.5073,38.5213,17.423,OK
337,Fruta,2022-12-14,0.848,46.6525,83.8584,4.0494,KO
2690,Legumbre,2022-05-27,5.7488,60.4416,50.976,19.243,OK
3381,Fruta,2022-06-13,2.2454,46.7437,89.7628,10.2449,KO
5615,Fruta,2022-06-24,5.3188,61.6507,36.6929,24.4059,OK
3233,Cereal,2022-02-18,9.994,85.4641,82.5529,41.0726,KO
3456,Legumbre,2021-12-17,6.2001,113.5065,41.7871,12.8208,OK
4498,Legumbre,2022-02-16,1.616,60.1666,51.208,7.5228,KO
531,Fruta,2022-05-20,,,49.1656,22.3972,OK
5096,Legumbre,2022-06-04,9.8278,76.9517,69.1871,19.6856,KO
5970,Fruta,2021-12-22,6.089,68.2816,37.439,30.4296,OK
2201,Fruta,2022-09-09,4.2595,64.953,87.8849,20.4054,OK
1305,Vegetal,2021-04-23,6.8186,61.9339,85.2912,30.2013,OK
2695,Legumbre,2021-04-11,,,38.0876,24.1245,OK
265,Cereal,2021-05-20,9.0637,75.6908,46.0457,40.4432,KO
3714,Vegetal,2021-03-26,3.2923,62.5307,62.4332,7.4944,OK
5185,Vegetal,2021-09-10,5.7392,62.692,55.5227,25.6048,OK
3713,Fruta,2022-05-17,8.1655,75.3261,68.8046,22.9579,KO
1892,Vegetal,2022-03-26,0.8298,63.5935,39.1597,2.1398,KO
4952,Vegetal,2021-12-23,4.5217,54.7548,75.9024,18.8365,KO
2623,Legumbre,2021-05-10,,,72.7505,36.772,OK
3388,Fruta,2021-12-01,3.5497,65.0138,73.5115,16.2567,OK
4265,Fruta,2021-03-10,3.1535,64.99,47.2957,12.3719,OK
1684,Fruta,2021-01-26,9.1845,79.5577,43.0796,34.5735,KO
3865,Legumbre,2021-04-13,0.9612,53.9624,73.8684,3.9569,KO
2387,Vegetal,2022-12-02,1.1508,45.3978,49.1293,3.3569,KO
4701,Vegetal,2021-10-29,7.0729,68.1419,66.4611,14.9054,OK
359,Fruta,2021-07-14,2.7139,60.5564,33.5095,9.43,OK
4766,Fruta,2022-03-16,8.0342,83.8944,73.8825,32.9817,KO
3577,Legumbre,2021-07-03,6.8454,68.1536,36.52,18.239,OK
2316,Fruta,2021-06-28,2.578,52.131,48.2781,9.1785,KO
5348,Fruta,2022-09-15,3.4106,54.6367,83.4215,10.9432,KO
1175,Fruta,2022-06-10,5.6123,62.0874,53.4899,25.7015,OK
1091,Legumbre,2021-03-11,4.748,113.5065,53.3117,13.2284,OK
